Laura Jones,51,46572,796,1165,0,Widowed,High School,Student
Robert Wilson,27,138361,739,32771,0,Married,Bachelor Degree,Unemployed
Emily Williams,42,37948,407,23737,0,Married,Associate Degree,Self-Employed
John Davis,19,146898,544,43488,1,Widowed,Bachelor Degree,Self-Employed
John Davis,28,136528,554,28767,1,Married,High School,Unemployed
Jane Taylor,67,58826,332,11274,0,Married,Associate Degree,Self-Employed
Michelle Brown,48,109051,322,1053,0,Divorced,Master Degree,Self-Employed
John Taylor,32,47867,348,14360,0,Single,Associate Degree,Student
Robert Miller,26,80231,761,25403,0,Divorced,Doctorate,Unemployed
John Moore,40,86262,635,7545,0,Single,High School,Employed
Michelle Johnson,36,111356,657,9880,0,Single,Doctorate,Self-Employed
John Wilson,26,146340,421,33417,1,Single,Bachelor Degree,Self-Employed
John Jones,52,92233,743,32761,1,Divorced,Master Degree,Employed
Michelle Smith,38,64678,658,49641,0,Widowed,High School,Student
David Jones,26,127561,645,13843,0,Married,Master Degree,Student
Michael Brown,45,32963,492,3353,0,Widowed,High School,Student
Michelle Brown,63,84360,715,10628,0,Widowed,Doctorate,Employed
Daniel Johnson,68,69434,676,45848,1,Single,Bachelor Degree,Student
Daniel Moore,24,86617,762,48522,0,Single,Associate Degree,Self-Employed
Michelle Moore,33,40269,445,3236,0,Divorced,Master Degree,Student
Emily Davis,33,137569,777,34224,1,Divorced,High School,Self-Employed
Robert Wilson,50,96312,707,11940,0,Married,High School,Employed
David Williams,21,117352,585,5680,1,Widowed,Master Degree,Student
David Jones,21,99732,410,30784,0,Widowed,Associate Degree,Student
Emily Miller,56,137658,349,41875,1,Married,Bachelor Degree,Self-Employed
Emily Taylor,57,127648,313,12146,0,Single,High School,Employed
Sarah Miller,34,101494,433,19529,0,Divorced,High School,Student
Robert Williams,54,108905,642,20658,0,Married,Master Degree,Employed
Sarah Williams,56,97225,585,14842,1,Widowed,Master Degree,Self-Employed
John Taylor,69,102867,613,38281,1,Married,High School,Self-Employed
Sarah Davis,46,57528,596,584,0,Married,High School,Student
Sarah Brown,69,144597,463,2435,1,Widowed,High School,Employed
Jane Brown,53,98972,796,30966,0,Widowed,Doctorate,Self-Employed
Robert Johnson,55,85602,315,42876,1,Divorced,High School,Employed
Jane Davis,56,116261,643,9762,0,Divorced,Bachelor Degree,Unemployed
Emily Miller,67,110748,377,12104,0,Widowed,Bachelor Degree,Unemployed
David Williams,54,143193,645,42981,0,Divorced,Associate Degree,Student
Daniel Smith,69,146277,371,23633,1,Divorced,Master Degree,Employed
Laura Jones,52,53332,569,29167,0,Divorced,Associate Degree,Employed
Laura Moore,24,144481,586,35741,0,Widowed,High School,Self-Employed
Daniel Davis,44,110937,365,34003,0,Single,Master Degree,Employed
Michelle Smith,45,149529,367,3338,1,Single,High School,Employed
Emily Moore,39,98929,492,35830,0,Divorced,Master Degree,Self-Employed
Sarah Smith,31,89206,354,13940,1,Single,Doctorate,Student
Robert Taylor,24,111137,678,37174,0,Divorced,Doctorate,Self-Employed
John Johnson,54,22251,467,34540,1,Single,Doctorate,Unemployed
Robert Smith,39,65717,708,38104,0,Single,Associate Degree,Employed
Jane Brown,22,119108,807,35130,0,Married,Master Degree,Employed
Michelle Johnson,19,47027,836,37494,0,Divorced,Associate Degree,Student
Daniel Miller,44,117382,401,26839,0,Single,Master Degree,Unemployed
Jane Williams,38,106551,721,30884,1,Single,High School,Employed
Jane Brown,55,29583,777,45878,0,Married,Doctorate,Self-Employed
Daniel Miller,32,70387,419,42282,0,Single,Doctorate,Employed
John Williams,38,43104,590,33143,0,Married,Master Degree,Student
David Brown,27,32224,787,17426,0,Single,Associate Degree,Self-Employed
Laura Jones,40,80624,460,39477,0,Married,Associate Degree,Employed
Laura Johnson,56,76058,377,24152,1,Married,Bachelor Degree,Student
Michael Wilson,22,124320,337,10770,0,Widowed,Doctorate,Unemployed
Sarah Miller,18,116372,693,17768,1,Divorced,Doctorate,Self-Employed
Michelle Brown,30,49299,740,36917,0,Widowed,Associate Degree,Self-Employed
Daniel Johnson,38,98572,839,47394,0,Divorced,Doctorate,Unemployed
Michelle Smith,43,105469,761,49341,1,Single,Associate Degree,Self-Employed
Sarah Brown,67,97928,593,20817,1,Divorced,Bachelor Degree,Student
Sarah Davis,62,149518,699,36934,1,Widowed,Master Degree,Unemployed
Daniel Miller,38,93474,391,46625,1,Divorced,Master Degree,Employed
Daniel Jones,35,24141,305,15948,0,Widowed,Bachelor Degree,Student
Michelle Taylor,54,43350,570,10413,0,Divorced,Doctorate,Unemployed
Jane Brown,62,95082,398,9066,1,Single,High School,Employed
John Wilson,49,90871,825,32944,0,Single,Doctorate,Student
Emily Moore,53,25077,493,16105,0,Divorced,Associate Degree,Student
David Williams,34,66015,456,1057,1,Divorced,High School,Self-Employed
David Miller,52,91147,414,42740,0,Single,Bachelor Degree,Self-Employed
Michelle Taylor,66,79180,695,44883,1,Divorced,Master Degree,Unemployed
Michelle Taylor,28,60857,821,6540,0,Married,Master Degree,Employed
Jane Wilson,38,121196,513,47152,1,Single,Doctorate,Student
Michelle Moore,69,79840,832,34396,0,Single,Master Degree,Student
Michael Jones,43,145463,314,22304,1,Widowed,Doctorate,Unemployed
Sarah Smith,21,79902,718,9792,1,Widowed,Associate Degree,Self-Employed
John Miller,51,25577,667,26610,0,Married,Associate Degree,Student
David Smith,69,40002,512,5849,1,Divorced,Bachelor Degree,Student
David Brown,65,70711,304,30874,1,Married,Associate Degree,Self-Employed
Sarah Brown,35,59451,530,19509,0,Divorced,Doctorate,Employed
John Smith,57,119811,500,45587,1,Widowed,Master Degree,Employed
Michael Moore,52,69103,701,43091,1,Divorced,Associate Degree,Self-Employed
Jane Davis,58,48647,448,557,0,Widowed,Associate Degree,Student
Robert Moore,46,54831,791,9003,0,Single,Doctorate,Self-Employed
Michael Smith,69,138330,525,28793,0,Single,Associate Degree,Employed
Michael Williams,46,120304,468,43461,1,Divorced,Master Degree,Unemployed
Michelle Smith,55,116498,451,19621,0,Widowed,Master Degree,Unemployed
Daniel Miller,59,148949,523,5993,1,Married,Master Degree,Employed
Laura Davis,38,133870,803,37145,1,Widowed,Master Degree,Employed
Sarah Smith,59,115119,849,2782,0,Widowed,High School,Employed
Emily Moore,30,86830,343,23670,0,Widowed,Master Degree,Self-Employed
John Taylor,66,100632,803,44643,0,Single,High School,Unemployed
John Williams,58,56833,540,1931,0,Widowed,Master Degree,Employed
Emily Taylor,34,132394,650,45794,1,Divorced,Master Degree,Student
Robert Smith,26,112864,322,35043,1,Single,Doctorate,Unemployed
David Taylor,58,44398,342,21091,0,Single,Master Degree,Self-Employed
Emily Taylor,18,144633,765,11851,0,Single,Associate Degree,Student
David Moore,19,81554,339,32983,1,Widowed,Master Degree,Self-Employed
Michelle Taylor,65,70755,602,31695,0,Married,Bachelor Degree,Employed
Jane Johnson,46,37706,474,47907,0,Widowed,Doctorate,Employed
Sarah Moore,50,42340,831,37653,0,Widowed,Doctorate,Employed
Robert Wilson,27,84994,760,23235,0,Married,Master Degree,Student
Robert Taylor,67,83884,492,15703,1,Widowed,Bachelor Degree,Employed
John Taylor,57,104361,543,4474,0,Divorced,Master Degree,Unemployed
Emily Smith,38,37482,579,39173,0,Married,Associate Degree,Employed
Michelle Davis,45,74225,335,37733,0,Divorced,Doctorate,Unemployed
Emily Johnson,28,78849,839,20186,0,Divorced,Doctorate,Student
Daniel Davis,51,94854,453,40213,0,Single,Bachelor Degree,Self-Employed
Sarah Williams,25,61256,322,44326,1,Single,High School,Self-Employed
Laura Jones,39,129545,390,13136,0,Married,Bachelor Degree,Unemployed
Sarah Wilson,25,128721,689,35570,0,Widowed,Associate Degree,Student
Sarah Davis,66,101110,658,29623,1,Divorced,Bachelor Degree,Unemployed
Laura Brown,32,133606,849,32312,0,Widowed,High School,Employed
David Smith,34,34650,527,29260,0,Divorced,Associate Degree,Employed
Michelle Brown,40,66118,501,5466,0,Single,Associate Degree,Employed
Daniel Smith,41,48930,649,46715,0,Single,High School,Self-Employed
Laura Moore,62,105707,337,18926,0,Single,Master Degree,Unemployed
David Williams,36,149030,799,14662,1,Married,Bachelor Degree,Student
Laura Williams,22,120400,342,16558,0,Divorced,Associate Degree,Unemployed
Jane Jones,49,31801,816,41982,0,Widowed,Bachelor Degree,Unemployed
David Moore,61,71360,367,44167,0,Divorced,High School,Unemployed
Michelle Davis,18,107908,422,3498,1,Widowed,Doctorate,Employed
Jane Miller,40,36559,635,1409,0,Widowed,High School,Employed
Laura Jones,54,52334,452,45997,0,Widowed,Bachelor Degree,Unemployed
Michelle Moore,25,125473,461,35148,1,Divorced,Associate Degree,Employed
Jane Taylor,30,33288,513,12997,0,Single,Bachelor Degree,Self-Employed
Robert Jones,25,42398,675,19444,0,Married,Doctorate,Employed
John Taylor,40,96230,742,8027,1,Married,Associate Degree,Self-Employed
Daniel Taylor,60,32191,722,38964,0,Single,Doctorate,Self-Employed
Jane Taylor,18,38051,837,3572,0,Married,Master Degree,Unemployed
Daniel Taylor,62,81715,529,12518,1,Widowed,High School,Unemployed
Laura Williams,68,30737,358,30152,0,Married,Master Degree,Employed
Michelle Moore,41,85140,395,4976,0,Divorced,Bachelor Degree,Student
Emily Williams,52,45251,561,44335,1,Single,Master Degree,Unemployed
Michael Jones,41,70975,653,30732,0,Single,High School,Self-Employed
David Johnson,34,25147,611,27982,0,Single,Associate Degree,Self-Employed
Sarah Miller,22,70508,435,37757,1,Single,Doctorate,Employed
Robert Brown,37,72224,772,21375,0,Divorced,Associate Degree,Self-Employed
John Johnson,38,39643,729,16719,0,Widowed,Master Degree,Unemployed
Emily Jones,57,58967,836,30948,0,Widowed,Bachelor Degree,Employed
Daniel Williams,48,118850,445,14867,0,Widowed,Master Degree,Employed
Michelle Brown,63,123535,823,25620,0,Married,High School,Student
Michael Smith,53,60733,386,7355,1,Widowed,High School,Employed
John Brown,28,104003,408,3597,0,Married,Bachelor Degree,Student
Daniel Smith,69,54808,722,45085,0,Divorced,Associate Degree,Unemployed
Sarah Moore,32,139222,644,20389,0,Married,High School,Self-Employed
Emily Brown,36,87288,565,1584,0,Widowed,High School,Unemployed
Sarah Jones,24,78959,793,33820,0,Single,Bachelor Degree,Employed
Jane Brown,68,21849,632,22444,0,Divorced,Associate Degree,Student
Jane Wilson,45,88178,712,34421,0,Widowed,Master Degree,Self-Employed
Emily Smith,68,87136,490,22357,1,Widowed,Doctorate,Employed
Laura Miller,60,80740,441,18570,0,Widowed,Bachelor Degree,Unemployed
David Wilson,22,132255,372,24975,1,Divorced,Associate Degree,Employed
Daniel Johnson,22,106322,466,22719,1,Single,Doctorate,Student
Daniel Williams,47,64565,467,41957,0,Single,Bachelor Degree,Unemployed
Robert Smith,49,40183,558,31989,0,Single,Master Degree,Employed
Daniel Miller,25,135306,738,23678,0,Widowed,Master Degree,Student
Michael Brown,27,21132,410,13983,0,Married,Associate Degree,Employed
Jane Jones,55,58259,830,48302,0,Widowed,Associate Degree,Student
David Miller,64,116612,589,45427,1,Single,Master Degree,Employed
Emily Johnson,49,83668,809,34073,0,Divorced,Master Degree,Unemployed
Robert Taylor,65,148355,474,34188,1,Married,Bachelor Degree,Unemployed
Jane Davis,45,58563,601,46430,0,Married,Associate Degree,Unemployed
Michael Miller,34,112227,484,32029,0,Widowed,Doctorate,Unemployed
Daniel Williams,48,128835,638,34711,1,Divorced,Master Degree,Unemployed
Michelle Miller,25,30931,809,40316,0,Married,Doctorate,Self-Employed
Michelle Moore,57,147156,609,46975,1,Single,Associate Degree,Employed
Laura Moore,42,93169,806,34478,0,Widowed,Associate Degree,Unemployed
Laura Smith,26,149457,645,30177,0,Widowed,High School,Self-Employed
Daniel Jones,19,70639,380,16504,1,Single,Master Degree,Self-Employed
John Jones,32,142536,673,10772,1,Single,Associate Degree,Employed
John Moore,67,123313,455,6712,0,Single,Associate Degree,Student
David Johnson,20,78901,731,21571,0,Married,Master Degree,Employed
Sarah Wilson,66,120417,799,43608,1,Divorced,High School,Employed
Emily Miller,53,21044,446,10200,0,Married,High School,Student
John Smith,21,66691,780,30480,0,Divorced,High School,Student
Michael Taylor,31,120735,734,17797,1,Widowed,High School,Unemployed
Robert Jones,58,44363,818,41849,1,Divorced,Bachelor Degree,Student
Michael Williams,58,66694,368,29125,0,Single,Master Degree,Student
Daniel Johnson,42,21582,485,29331,0,Married,Master Degree,Employed
Robert Smith,67,99910,503,29867,1,Single,Master Degree,Employed
Robert Smith,27,86844,312,46313,0,Widowed,High School,Employed
John Miller,38,41301,573,35838,1,Married,High School,Student
Robert Jones,53,94329,597,20621,0,Married,Associate Degree,Self-Employed
Daniel Davis,29,21620,350,36047,0,Single,Bachelor Degree,Unemployed
John Johnson,44,82224,799,25414,0,Married,Master Degree,Employed
Robert Moore,57,76655,668,44896,1,Single,Bachelor Degree,Self-Employed
Robert Johnson,19,115419,656,17678,0,Divorced,Master Degree,Unemployed
Daniel Taylor,30,57534,302,2222,0,Widowed,High School,Employed
David Davis,49,140050,553,14385,1,Single,High School,Self-Employed
Michelle Brown,48,123496,774,602,0,Widowed,Master Degree,Unemployed
David Taylor,33,59390,805,27935,0,Married,Doctorate,Employed
Sarah Brown,49,91629,555,13762,0,Widowed,High School,Employed
Emily Miller,49,75856,449,7953,0,Widowed,Associate Degree,Self-Employed
Laura Wilson,51,69252,787,42907,0,Widowed,High School,Student
Michael Wilson,28,75809,578,45674,0,Married,Associate Degree,Student
Daniel Brown,27,42259,358,12724,0,Divorced,Bachelor Degree,Employed
David Williams,32,40655,745,6672,0,Divorced,High School,Self-Employed
Michelle Smith,34,53005,412,11752,1,Divorced,High School,Student
John Wilson,57,51629,788,18418,0,Single,Bachelor Degree,Student
Emily Miller,35,43610,706,7697,0,Single,Associate Degree,Student
Michael Wilson,26,77184,666,32091,1,Married,Doctorate,Self-Employed
John Wilson,42,41602,359,14177,0,Divorced,Associate Degree,Self-Employed
Sarah Wilson,57,105945,628,11539,0,Widowed,Master Degree,Unemployed
Emily Davis,31,31110,768,28285,0,Divorced,Master Degree,Student
Laura Williams,42,26073,362,5070,0,Single,Master Degree,Self-Employed
Emily Moore,67,120846,483,7206,1,Married,Bachelor Degree,Unemployed
Michael Johnson,39,100818,610,12155,0,Divorced,Associate Degree,Employed
Daniel Smith,69,30195,837,33702,0,Single,High School,Unemployed
Jane Wilson,47,21537,476,48407,0,Single,Master Degree,Student
Robert Williams,37,37138,728,9949,0,Widowed,Associate Degree,Self-Employed
David Taylor,38,64328,372,25130,0,Divorced,High School,Student
John Moore,61,145138,466,9622,1,Widowed,Associate Degree,Student
Laura Jones,49,66202,524,46871,0,Divorced,Bachelor Degree,Employed
Michael Wilson,68,60164,308,11491,0,Married,Master Degree,Self-Employed
Michelle Wilson,63,146545,535,25387,1,Divorced,Doctorate,Self-Employed
Robert Taylor,66,109743,327,14359,0,Widowed,Master Degree,Employed
John Taylor,38,74659,326,24140,0,Widowed,Master Degree,Self-Employed
John Jones,52,106155,849,48839,1,Single,Bachelor Degree,Unemployed
Michael Davis,49,69692,495,26032,1,Divorced,High School,Student
Robert Taylor,47,140198,502,39729,0,Divorced,Master Degree,Employed
Emily Davis,56,44845,384,39264,1,Married,High School,Employed
Emily Smith,66,109846,329,38120,0,Single,High School,Student
Michael Smith,29,123435,765,3012,0,Widowed,Bachelor Degree,Employed
Emily Davis,58,50562,398,15946,0,Divorced,Master Degree,Self-Employed
Robert Smith,64,48036,489,22412,0,Single,Bachelor Degree,Self-Employed
John Smith,35,80752,311,34531,0,Married,Bachelor Degree,Student
John Miller,38,94233,329,36015,0,Single,Doctorate,Employed
Michelle Jones,30,103049,337,15916,0,Divorced,Bachelor Degree,Unemployed
Michael Jones,38,128575,593,7780,1,Divorced,Doctorate,Student
Emily Brown,25,88681,659,11474,0,Married,High School,Self-Employed
Jane Moore,63,47818,479,44246,0,Married,High School,Self-Employed
Michelle Davis,57,50544,411,44275,0,Married,Associate Degree,Self-Employed
Michael Miller,63,82532,743,37031,1,Widowed,Associate Degree,Unemployed
John Williams,24,98636,320,12727,0,Single,High School,Self-Employed
Daniel Davis,40,77705,444,13531,0,Single,Master Degree,Student
Emily Moore,61,40104,798,43783,0,Single,Associate Degree,Student
Robert Jones,49,144336,445,33500,1,Widowed,Bachelor Degree,Student
Sarah Davis,28,147904,740,45812,1,Single,Associate Degree,Self-Employed
Emily Smith,39,89603,720,2528,0,Married,High School,Unemployed
Laura Johnson,39,122499,615,30933,0,Single,Master Degree,Unemployed
John Brown,60,79025,465,18813,0,Widowed,High School,Self-Employed
Michelle Smith,42,116264,502,49290,1,Widowed,Master Degree,Employed
Jane Davis,39,52317,795,10150,0,Single,Associate Degree,Employed
Daniel Jones,45,51416,767,26724,0,Widowed,Bachelor Degree,Student
Daniel Taylor,46,62012,684,30864,1,Widowed,Bachelor Degree,Unemployed
Daniel Smith,30,125585,613,18861,0,Single,High School,Self-Employed
Jane Jones,35,88045,554,2913,1,Widowed,Master Degree,Unemployed
Jane Miller,19,41400,322,41294,0,Widowed,Associate Degree,Unemployed
David Smith,46,68270,638,31570,1,Single,Master Degree,Employed
David Moore,38,92069,792,38686,0,Married,Master Degree,Unemployed
Jane Davis,32,139415,810,22909,1,Married,Master Degree,Unemployed
Daniel Smith,69,69833,665,30354,0,Widowed,Associate Degree,Self-Employed
David Jones,44,83644,671,31706,0,Divorced,Master Degree,Self-Employed
Laura Jones,67,100206,518,30155,1,Divorced,Bachelor Degree,Unemployed
David Williams,48,89468,774,10452,0,Single,High School,Unemployed
Michelle Jones,32,132899,722,36865,1,Single,Doctorate,Self-Employed
Daniel Davis,68,79473,655,18262,0,Married,Master Degree,Employed
Michael Jones,40,65809,759,1120,0,Divorced,Bachelor Degree,Self-Employed
Jane Wilson,41,58328,802,34197,0,Single,Bachelor Degree,Self-Employed
David Brown,61,56784,326,15955,1,Divorced,High School,Self-Employed
David Jones,30,43723,522,22710,1,Divorced,High School,Self-Employed
Daniel Brown,39,80646,447,48173,1,Widowed,Doctorate,Self-Employed
Daniel Miller,60,86255,723,1474,1,Widowed,Doctorate,Employed
Robert Johnson,54,20074,650,13179,0,Divorced,Doctorate,Student
Robert Jones,50,144173,485,27929,1,Married,Associate Degree,Self-Employed
Michelle Moore,20,46498,714,18573,0,Single,Associate Degree,Self-Employed
Daniel Moore,36,85522,728,5171,0,Single,Bachelor Degree,Employed
John Moore,40,116881,340,30865,1,Married,High School,Student
Robert Davis,46,40541,692,46867,0,Widowed,Master Degree,Unemployed
David Smith,47,65929,378,46078,0,Widowed,High School,Employed
Jane Davis,56,143199,843,9417,0,Married,Associate Degree,Self-Employed
Robert Williams,61,120453,749,41621,0,Married,Bachelor Degree,Unemployed
Sarah Moore,64,46028,773,8284,1,Widowed,Master Degree,Employed
Michelle Williams,42,49545,441,47493,1,Divorced,Doctorate,Unemployed
Emily Davis,54,99569,550,33926,1,Widowed,Doctorate,Employed
David Williams,64,51673,593,36165,0,Divorced,Associate Degree,Employed
Jane Moore,25,50974,435,12791,0,Single,Bachelor Degree,Unemployed
Daniel Johnson,59,78899,783,19426,1,Single,High School,Student
Michelle Johnson,33,43097,611,26654,0,Divorced,Associate Degree,Unemployed
John Taylor,25,122511,345,26150,0,Divorced,High School,Unemployed
Michael Moore,18,113144,535,46840,1,Widowed,Master Degree,Student
Michelle Wilson,61,84824,347,3705,0,Married,High School,Unemployed
Michael Taylor,22,43525,497,37312,0,Divorced,Master Degree,Student
Daniel Miller,20,77804,383,30794,0,Single,Bachelor Degree,Student
Emily Brown,18,35043,842,36701,0,Widowed,Associate Degree,Student
Michelle Taylor,21,61846,460,39979,0,Single,High School,Self-Employed
Michael Taylor,57,97261,727,7884,0,Widowed,Bachelor Degree,Employed
Daniel Johnson,52,122240,370,17761,0,Married,Bachelor Degree,Self-Employed
Michelle Davis,49,127611,819,3559,0,Married,High School,Employed
Jane Moore,59,70227,351,32234,1,Single,Doctorate,Self-Employed
Jane Johnson,51,73028,344,23891,0,Divorced,Doctorate,Student
Laura Moore,60,57383,592,16415,0,Divorced,Master Degree,Self-Employed
Michelle Johnson,42,49483,764,40781,0,Single,Bachelor Degree,Employed
Daniel Miller,27,27265,849,47133,0,Divorced,Associate Degree,Self-Employed
Emily Wilson,38,42763,679,34942,1,Divorced,Associate Degree,Unemployed
Jane Johnson,63,95652,777,43068,0,Single,Bachelor Degree,Unemployed
David Wilson,56,35733,561,26293,0,Single,Doctorate,Student
Emily Brown,44,132196,478,47246,1,Married,Bachelor Degree,Self-Employed
Laura Jones,44,111038,656,32489,0,Single,Master Degree,Self-Employed
Sarah Brown,19,57420,718,49965,0,Married,Bachelor Degree,Employed
Jane Moore,58,141480,500,25805,1,Married,High School,Employed
Jane Williams,65,128777,312,17267,1,Widowed,Doctorate,Self-Employed
Michelle Williams,30,29247,742,39152,0,Divorced,High School,Employed
John Johnson,26,43840,585,18696,0,Single,High School,Unemployed
Michelle Moore,69,85149,557,19208,0,Divorced,Bachelor Degree,Unemployed
Jane Brown,53,41058,847,13883,0,Widowed,Bachelor Degree,Student
Michelle Davis,39,135229,789,5748,1,Single,Associate Degree,Unemployed
John Taylor,59,54929,797,36697,0,Single,High School,Employed
Robert Moore,43,104171,632,26940,0,Widowed,Bachelor Degree,Employed
Jane Williams,29,111164,331,21730,1,Divorced,Associate Degree,Employed
Jane Jones,34,51362,342,30154,0,Married,High School,Employed
Michael Brown,31,106489,650,17111,0,Widowed,Associate Degree,Self-Employed
Daniel Wilson,31,104664,633,22957,0,Widowed,Doctorate,Self-Employed
Daniel Brown,51,67356,569,10756,0,Single,Master Degree,Self-Employed
Michelle Miller,37,97597,712,41471,0,Married,High School,Self-Employed
Robert Williams,28,147880,318,41033,1,Widowed,Bachelor Degree,Unemployed
Sarah Williams,33,26041,646,34790,0,Divorced,Doctorate,Employed
Michelle Jones,68,98209,336,33959,0,Widowed,Associate Degree,Unemployed
Emily Miller,48,147037,391,28781,1,Divorced,Master Degree,Employed
Robert Brown,23,81954,484,2239,1,Single,High School,Self-Employed
Daniel Wilson,36,81869,327,2025,0,Widowed,Master Degree,Unemployed
Robert Taylor,54,41059,847,16953,0,Divorced,Doctorate,Employed
Jane Miller,21,119864,671,6751,0,Single,Master Degree,Self-Employed
Michael Williams,64,64722,829,43708,1,Single,High School,Student
David Moore,21,37548,644,20007,0,Single,Doctorate,Employed
Michelle Jones,37,35078,718,14360,0,Widowed,Associate Degree,Student
Laura Jones,27,25419,495,21608,0,Single,High School,Employed
Robert Brown,41,55490,377,28406,0,Single,Master Degree,Self-Employed
David Jones,52,96086,466,8149,1,Divorced,High School,Unemployed
David Wilson,43,135158,389,34555,0,Single,Doctorate,Employed
John Brown,54,78760,563,13693,0,Widowed,Master Degree,Student
Emily Moore,55,50337,771,31522,0,Married,Associate Degree,Self-Employed
Michael Moore,38,21468,507,32156,0,Single,Bachelor Degree,Employed
Emily Moore,57,44309,570,42035,1,Widowed,Associate Degree,Student
Robert Johnson,56,86344,562,16413,0,Single,High School,Employed
Michelle Miller,38,110283,805,16129,1,Widowed,Bachelor Degree,Student
Sarah Smith,27,92255,811,31192,0,Single,Doctorate,Employed
Laura Williams,55,147006,823,5454,0,Divorced,Master Degree,Unemployed
Jane Davis,63,101899,611,34012,0,Married,Master Degree,Unemployed
Emily Wilson,21,48718,473,11219,0,Married,Doctorate,Unemployed
Daniel Johnson,62,114337,730,28149,0,Widowed,High School,Unemployed
Sarah Moore,37,128895,762,12902,0,Widowed,Associate Degree,Self-Employed
David Brown,34,57841,400,37844,0,Married,Bachelor Degree,Unemployed
Laura Williams,24,93548,315,9716,1,Divorced,Doctorate,Employed
Michelle Davis,21,103565,557,49631,0,Divorced,High School,Self-Employed
Daniel Wilson,46,66660,543,31550,1,Single,High School,Employed
Michelle Wilson,31,126553,647,30772,0,Divorced,Bachelor Degree,Student
Emily Davis,20,70281,548,5550,0,Married,Doctorate,Unemployed
Sarah Smith,41,133451,404,47216,0,Married,Associate Degree,Employed
Jane Williams,54,136041,586,2938,1,Divorced,Associate Degree,Employed
Daniel Smith,33,20767,468,43650,0,Divorced,Doctorate,Employed
Emily Taylor,69,23895,719,47931,0,Married,Master Degree,Student
Emily Smith,21,78026,346,47337,0,Married,Associate Degree,Student
Daniel Wilson,41,138142,342,42087,1,Married,Master Degree,Student
Emily Jones,51,62968,620,17260,0,Married,Doctorate,Employed
Robert Taylor,47,60097,520,12578,1,Married,High School,Student
David Johnson,35,35332,812,16973,1,Divorced,Doctorate,Unemployed
Laura Williams,36,34621,740,44315,0,Divorced,High School,Student
John Moore,48,96870,443,9757,0,Single,Doctorate,Student
Michael Jones,36,38174,327,22950,0,Single,Master Degree,Employed
Michael Taylor,66,144357,466,26134,1,Widowed,Master Degree,Employed
David Wilson,63,119189,548,47073,1,Single,Doctorate,Employed
Jane Moore,36,60502,656,29148,0,Divorced,High School,Employed
Jane Taylor,39,56674,410,27676,0,Single,Doctorate,Unemployed
Emily Brown,41,57260,533,49480,1,Single,High School,Employed
Robert Smith,62,62498,323,10796,0,Divorced,Master Degree,Self-Employed
Michelle Moore,29,87609,325,22459,0,Married,Bachelor Degree,Self-Employed
John Johnson,47,69464,680,15070,0,Divorced,Associate Degree,Employed
Michael Moore,55,91805,645,35923,1,Divorced,Master Degree,Employed
Robert Brown,48,84919,677,15227,0,Widowed,Doctorate,Unemployed
Daniel Johnson,53,148564,821,18399,1,Widowed,Doctorate,Self-Employed
Laura Taylor,36,74469,316,36285,0,Widowed,High School,Student
Emily Taylor,65,37194,544,47410,0,Married,Associate Degree,Unemployed
Robert Brown,62,46811,838,40611,0,Single,Master Degree,Student
Michael Wilson,53,92377,501,12839,0,Widowed,Associate Degree,Employed
Robert Smith,47,145737,547,34841,1,Divorced,Associate Degree,Self-Employed
Laura Jones,66,63723,417,6097,0,Widowed,Master Degree,Student
Michelle Smith,50,120336,308,27612,0,Divorced,High School,Self-Employed
Jane Taylor,35,95235,322,37194,1,Married,High School,Student
Robert Moore,69,131041,539,10744,1,Widowed,High School,Unemployed
Michelle Williams,66,96298,326,4296,1,Divorced,Bachelor Degree,Employed
David Johnson,45,79238,380,42091,0,Single,Associate Degree,Self-Employed
Jane Jones,64,148353,498,10553,0,Married,Bachelor Degree,Unemployed
Daniel Smith,28,125433,391,29028,0,Divorced,High School,Self-Employed
Jane Smith,62,137393,383,19148,1,Single,Master Degree,Student
Michelle Brown,50,127092,599,18931,1,Single,Associate Degree,Student
Robert Johnson,34,22147,595,1035,0,Divorced,Master Degree,Employed
Daniel Miller,23,118919,753,48969,0,Widowed,Doctorate,Student
Sarah Taylor,21,119251,580,41152,1,Single,Associate Degree,Employed
Jane Johnson,37,58445,358,44993,0,Married,Master Degree,Employed
John Jones,65,73803,641,7381,0,Single,High School,Unemployed
Robert Moore,64,147253,764,46285,0,Widowed,Bachelor Degree,Employed
Daniel Williams,44,81108,641,19981,1,Married,Master Degree,Unemployed
Emily Davis,32,126170,361,42735,1,Married,Doctorate,Self-Employed
David Moore,23,22013,728,36341,0,Married,High School,Student
Daniel Williams,64,105617,555,49231,1,Divorced,Doctorate,Student
Robert Moore,31,102410,646,1525,1,Single,Bachelor Degree,Student
Michael Taylor,28,73502,825,31369,0,Widowed,Doctorate,Employed
Jane Johnson,56,137116,603,35319,1,Divorced,Master Degree,Unemployed
Emily Wilson,26,57755,544,30692,0,Divorced,Master Degree,Unemployed
Sarah Jones,43,28733,711,4121,0,Married,High School,Unemployed
Emily Moore,33,29479,516,31066,0,Divorced,Bachelor Degree,Employed
Daniel Williams,22,95361,815,21447,0,Single,Bachelor Degree,Student
Sarah Johnson,69,41304,773,14905,0,Divorced,Associate Degree,Student
Jane Jones,27,55694,335,4903,0,Divorced,Associate Degree,Unemployed
